Price,Adj Close,Close,High,Low,Open,Volume
Ticker,0050.TW,0050.TW,0050.TW,0050.TW,0050.TW,0050.TW
Date,,,,,,
2021-08-11,29.66734504699707,34.29999923706055,34.412498474121094,34.150001525878906,34.337501525878906,14460116
2021-08-12,29.613290786743164,34.23749923706055,34.3125,34.125,34.29999923706055,8938108
2021-08-13,29.332181930541992,33.912498474121094,34.212501525878906,33.88750076293945,34.150001525878906,28719444
2021-08-16,29.267314910888672,33.837501525878906,33.9375,33.724998474121094,33.875,42835976
2021-08-17,29.05108070373535,33.587501525878906,33.875,33.57500076293945,33.849998474121094,52037948
2021-08-18,29.17000389099121,33.724998474121094,33.73749923706055,33.11249923706055,33.400001525878906,85849596
2021-08-19,28.499683380126953,32.95000076293945,33.625,32.900001525878906,33.625,105585004
2021-08-20,28.272634506225586,32.6875,33.20000076293945,32.54999923706055,33.04999923706055,62649456
2021-08-23,29.05108070373535,33.587501525878906,33.61249923706055,33.037498474121094,33.0625,23545608
2021-08-24,29.137575149536133,33.6875,33.837501525878906,33.650001525878906,33.79999923706055,19796404
2021-08-25,29.418678283691406,34.01250076293945,34.025001525878906,33.787498474121094,33.787498474121094,27403636
2021-08-26,29.62409782409668,34.25,34.5,34.087501525878906,34.36249923706055,28349696
2021-08-27,29.872766494750977,34.537498474121094,34.625,34.11249923706055,34.17499923706055,66067832
2021-08-30,30.164684295654297,34.875,34.875,34.61249923706055,34.662498474121094,85414624
2021-08-31,30.348485946655273,35.087501525878906,35.087501525878906,34.525001525878906,34.849998474121094,64500216
2021-09-01,30.489036560058594,35.25,35.32500076293945,35.01250076293945,35.037498474121094,72891272
2021-09-02,30.251174926757812,34.974998474121094,35.349998474121094,34.974998474121094,35.224998474121094,27917864
2021-09-03,30.68364906311035,35.474998474121094,35.525001525878906,35.11249923706055,35.162498474121094,44336692
2021-09-06,30.824203491210938,35.63750076293945,35.875,35.400001525878906,35.474998474121094,55343340
2021-09-07,30.68364906311035,35.474998474121094,35.70000076293945,35.36249923706055,35.70000076293945,32844564
2021-09-08,30.413354873657227,35.162498474121094,35.5,34.98749923706055,35.4375,27915944
2021-09-09,30.33767318725586,35.07500076293945,35.25,34.82500076293945,34.912498474121094,12250292
2021-09-10,30.694456100463867,35.48749923706055,35.525001525878906,35.125,35.17499923706055,11929744
2021-09-13,30.586341857910156,35.36249923706055,35.462501525878906,35.287498474121094,35.462501525878906,12939284
2021-09-14,30.618778228759766,35.400001525878906,35.54999923706055,35.337501525878906,35.462501525878906,9637564
2021-09-15,30.434982299804688,35.1875,35.36249923706055,35.099998474121094,35.32500076293945,47972592
2021-09-16,30.294424057006836,35.025001525878906,35.25,34.9375,35.20000076293945,32048512
2021-09-17,30.380922317504883,35.125,35.26250076293945,34.875,35.025001525878906,15056364
2021-09-22,29.66734504699707,34.29999923706055,34.400001525878906,34.07500076293945,34.275001525878906,95626476
2021-09-23,29.840330123901367,34.5,34.625,34.400001525878906,34.5,22950432
2021-09-24,30.197120666503906,34.912498474121094,34.912498474121094,34.67499923706055,34.70000076293945,24728896
2021-09-27,30.27280044555664,35.0,35.087501525878906,34.79999923706055,34.962501525878906,46916492
2021-09-28,30.056568145751953,34.75,34.837501525878906,34.5625,34.8125,70802024
2021-09-29,29.407869338989258,34.0,34.224998474121094,33.86249923706055,34.224998474121094,118838624
2021-09-30,29.63490867614746,34.26250076293945,34.275001525878906,33.79999923706055,34.07500076293945,66370156
2021-10-01,28.964584350585938,33.48749923706055,34.07500076293945,33.412498474121094,34.07500076293945,108369932
2021-10-04,28.79159927368164,33.287498474121094,33.70000076293945,33.212501525878906,33.67499923706055,93019620
2021-10-05,28.74834632873535,33.23749923706055,33.25,32.724998474121094,33.0,107861208
2021-10-06,28.75916290283203,33.25,33.5,33.0,33.5,88152372
2021-10-07,29.267314910888672,33.837501525878906,33.900001525878906,33.48749923706055,33.51250076293945,54266868
2021-10-08,29.018640518188477,33.54999923706055,33.912498474121094,33.48749923706055,33.912498474121094,30805556
2021-10-12,28.72673225402832,33.212501525878906,33.287498474121094,32.900001525878906,33.17499923706055,44110052
2021-10-13,28.629423141479492,33.099998474121094,33.400001525878906,33.037498474121094,33.349998474121094,21732664
2021-10-14,28.705106735229492,33.1875,33.42499923706055,33.125,33.375,13018476
2021-10-15,29.46192169189453,34.0625,34.087501525878906,33.57500076293945,33.662498474121094,53612692
2021-10-18,29.375429153442383,33.962501525878906,34.224998474121094,33.900001525878906,34.17499923706055,21166076
2021-10-19,29.613290786743164,34.23749923706055,34.3125,34.01250076293945,34.04999923706055,33879576
2021-10-20,29.537609100341797,34.150001525878906,34.32500076293945,34.11249923706055,34.26250076293945,58064224
2021-10-21,29.429489135742188,34.025001525878906,34.45000076293945,34.025001525878906,34.17499923706055,52200656
2021-10-22,29.515981674194336,34.125,34.1875,33.912498474121094,34.0625,20749424
2021-10-25,29.494356155395508,34.099998474121094,34.17499923706055,33.79999923706055,34.0,29361584
2021-10-26,29.74303436279297,34.38750076293945,34.4375,34.150001525878906,34.162498474121094,42011924
2021-10-27,29.74303436279297,34.38750076293945,34.38750076293945,34.17499923706055,34.23749923706055,29550340
2021-10-28,29.65653419494629,34.287498474121094,34.412498474121094,34.150001525878906,34.36249923706055,17775576
2021-10-29,29.3646183013916,33.95000076293945,34.26250076293945,33.837501525878906,34.26250076293945,19783344
2021-11-01,29.515981674194336,34.125,34.1875,34.04999923706055,34.04999923706055,12073852
2021-11-02,29.46192169189453,34.0625,34.412498474121094,34.037498474121094,34.20000076293945,15930308
2021-11-03,29.537609100341797,34.150001525878906,34.25,34.099998474121094,34.099998474121094,9295528
2021-11-04,29.440296173095703,34.037498474121094,34.375,34.037498474121094,34.3125,10037280
2021-11-05,29.861957550048828,34.525001525878906,34.54999923706055,34.20000076293945,34.275001525878906,44980008
2021-11-08,30.099809646606445,34.79999923706055,34.79999923706055,34.54999923706055,34.54999923706055,29547192
2021-11-09,30.424165725708008,35.17499923706055,35.29999923706055,35.025001525878906,35.037498474121094,49103720
2021-11-10,30.380922317504883,35.125,35.162498474121094,35.0,35.162498474121094,21403752
2021-11-11,30.110626220703125,34.8125,34.9375,34.70000076293945,34.775001525878906,17749988
2021-11-12,30.207935333251953,34.92499923706055,35.20000076293945,34.875,34.974998474121094,22775288
2021-11-15,30.47822380065918,35.23749923706055,35.3125,35.13750076293945,35.13750076293945,25918820
2021-11-16,30.532285690307617,35.29999923706055,35.36249923706055,35.20000076293945,35.23749923706055,22967136
2021-11-17,30.62959098815918,35.412498474121094,35.42499923706055,35.287498474121094,35.32500076293945,81202148
2021-11-18,30.80257797241211,35.61249923706055,35.63750076293945,35.412498474121094,35.4375,23376840
2021-11-19,30.87825584411621,35.70000076293945,35.88750076293945,35.662498474121094,35.875,23825376
2021-11-22,30.80257797241211,35.61249923706055,35.724998474121094,35.599998474121094,35.67499923706055,14822488
2021-11-23,30.510663986206055,35.275001525878906,35.5,35.26250076293945,35.5,17951904
2021-11-24,30.380922317504883,35.125,35.287498474121094,35.037498474121094,35.275001525878906,12176628
2021-11-25,30.3701114654541,35.11249923706055,35.224998474121094,35.0,35.125,9909604
2021-11-26,29.872766494750977,34.537498474121094,34.962501525878906,34.48749923706055,34.88750076293945,46647920
2021-11-29,29.872766494750977,34.537498474121094,34.70000076293945,34.375,34.400001525878906,44655660
2021-11-30,29.840330123901367,34.5,34.900001525878906,34.462501525878906,34.70000076293945,41102956
2021-12-01,30.33767318725586,35.07500076293945,35.125,34.51250076293945,34.525001525878906,16704276
2021-12-02,30.662025451660156,35.45000076293945,35.48749923706055,34.92499923706055,35.025001525878906,35537196
2021-12-03,30.65121078491211,35.4375,35.537498474121094,35.275001525878906,35.48749923706055,19330520
2021-12-06,30.56471824645996,35.337501525878906,35.474998474121094,35.0,35.17499923706055,15418468
2021-12-07,30.662025451660156,35.45000076293945,35.45000076293945,35.087501525878906,35.337501525878906,12050156
2021-12-08,30.78095245361328,35.587501525878906,35.900001525878906,35.57500076293945,35.775001525878906,43552320
2021-12-09,30.705270767211914,35.5,35.662498474121094,35.42499923706055,35.61249923706055,18162644
2021-12-10,30.694456100463867,35.48749923706055,35.525001525878906,35.337501525878906,35.45000076293945,13121360
2021-12-13,30.59715461730957,35.375,35.61249923706055,35.375,35.54999923706055,18437204
2021-12-14,30.294424057006836,35.025001525878906,35.17499923706055,34.98749923706055,35.087501525878906,18753476
2021-12-15,30.33767318725586,35.07500076293945,35.150001525878906,34.92499923706055,35.025001525878906,39734372
2021-12-16,30.71608543395996,35.51250076293945,35.51250076293945,35.287498474121094,35.337501525878906,22468220
2021-12-17,30.68364906311035,35.474998474121094,35.5,35.29999923706055,35.38750076293945,19549972
2021-12-20,30.413354873657227,35.162498474121094,35.462501525878906,35.07500076293945,35.45000076293945,17373652
2021-12-21,30.672840118408203,35.462501525878906,35.48749923706055,35.17499923706055,35.17499923706055,26402952
2021-12-22,30.672840118408203,35.462501525878906,35.5,35.412498474121094,35.48749923706055,16285780
2021-12-23,30.8458194732666,35.662498474121094,35.79999923706055,35.5625,35.6875,55705360
2021-12-24,30.932315826416016,35.76250076293945,35.900001525878906,35.73749923706055,35.75,50101524
2021-12-27,31.1701717376709,36.037498474121094,36.0625,35.775001525878906,35.79999923706055,26048796
2021-12-28,31.418848037719727,36.32500076293945,36.32500076293945,36.07500076293945,36.07500076293945,89823980
2021-12-29,31.559398651123047,36.48749923706055,36.537498474121094,36.26250076293945,36.36249923706055,90088896
2021-12-30,31.46209144592285,36.375,36.5,36.337501525878906,36.48749923706055,24985712
2022-01-03,31.656702041625977,36.599998474121094,36.837501525878906,36.5,36.5,27136808
2022-01-04,32.348655700683594,37.400001525878906,37.400001525878906,36.92499923706055,36.92499923706055,38537760
2022-01-05,32.283782958984375,37.32500076293945,37.63750076293945,37.275001525878906,37.525001525878906,45626404
2022-01-06,31.98105239868164,36.974998474121094,37.1875,36.75,37.07500076293945,34484932
2022-01-07,31.699949264526367,36.650001525878906,37.25,36.625,37.07500076293945,27956496
2022-01-10,31.905370712280273,36.88750076293945,36.95000076293945,36.349998474121094,36.5,62807884
2022-01-11,32.06755065917969,37.07500076293945,37.125,36.67499923706055,36.900001525878906,71021608
2022-01-12,32.33784103393555,37.38750076293945,37.400001525878906,37.17499923706055,37.337501525878906,40619208
2022-01-13,32.50001907348633,37.57500076293945,37.61249923706055,37.38750076293945,37.38750076293945,29812384
2022-01-14,32.50001907348633,37.57500076293945,37.79999923706055,37.26250076293945,37.70000076293945,40446116
2022-01-17,32.867610931396484,38.0,38.099998474121094,37.775001525878906,37.775001525878906,27711192
2022-01-18,32.50001907348633,37.57500076293945,38.0625,37.537498474121094,38.04999923706055,57660460
2022-01-19,32.11079025268555,37.125,37.412498474121094,37.0625,37.25,58657148
2022-01-20,32.24053192138672,37.275001525878906,37.29999923706055,36.900001525878906,37.125,65053388
2022-01-21,31.52235221862793,35.662498474121094,35.98749923706055,35.57500076293945,35.974998474121094,119510380
2022-01-24,31.82068634033203,36.0,36.0,35.42499923706055,35.525001525878906,52641948
2022-01-25,31.301382064819336,35.412498474121094,35.63750076293945,35.3125,35.63750076293945,96087792
2022-01-26,31.27928924560547,35.38750076293945,35.54999923706055,35.26250076293945,35.287498474121094,71003288
2022-02-07,31.445018768310547,35.57500076293945,35.70000076293945,35.29999923706055,35.650001525878906,96090320
2022-02-08,31.577598571777344,35.724998474121094,35.875,35.70000076293945,35.82500076293945,44340368
2022-02-09,31.688093185424805,35.849998474121094,35.875,35.662498474121094,35.875,32243600
2022-02-10,32.05270767211914,36.26250076293945,36.26250076293945,35.875,35.974998474121094,24016868
2022-02-11,32.030601501464844,36.23749923706055,36.26250076293945,36.01250076293945,36.17499923706055,17259684
2022-02-14,31.533405303955078,35.67499923706055,35.98749923706055,35.54999923706055,35.98749923706055,47456160
2022-02-15,31.389772415161133,35.51250076293945,35.79999923706055,35.48749923706055,35.67499923706055,29444908
2022-02-16,31.909072875976562,36.099998474121094,36.11249923706055,35.95000076293945,35.974998474121094,26800172
2022-02-17,31.93116569519043,36.125,36.25,36.0,36.099998474121094,19763216
2022-02-18,31.842771530151367,36.025001525878906,36.037498474121094,35.76250076293945,35.875,15468844
2022-02-21,31.776479721069336,35.95000076293945,35.962501525878906,35.70000076293945,35.86249923706055,18011756
2022-02-22,31.345579147338867,35.462501525878906,35.662498474121094,35.1875,35.650001525878906,74872596
2022-02-23,31.433961868286133,35.5625,35.599998474121094,35.412498474121094,35.462501525878906,17635428
2022-02-24,30.671602249145508,34.70000076293945,35.275001525878906,34.57500076293945,35.275001525878906,117813808
2022-02-25,30.605304718017578,34.625,34.79999923706055,34.462501525878906,34.76250076293945,90309080
2022-03-01,31.03621482849121,35.11249923706055,35.20000076293945,34.712501525878906,34.76250076293945,32958060
2022-03-02,30.85942840576172,34.912498474121094,35.025001525878906,34.79999923706055,35.0,24524616
2022-03-03,30.925716400146484,34.98749923706055,35.20000076293945,34.962501525878906,35.125,17755472
2022-03-04,30.594247817993164,34.61249923706055,34.712501525878906,34.48749923706055,34.625,50396708
2022-03-07,29.610910415649414,33.5,34.224998474121094,33.4375,34.224998474121094,208177676
2022-03-08,28.981124877929688,32.787498474121094,33.287498474121094,32.75,33.11249923706055,167283432
2022-03-09,29.279438018798828,33.125,33.3125,33.04999923706055,33.04999923706055,83526340
2022-03-10,30.130207061767578,34.087501525878906,34.13750076293945,33.79999923706055,33.79999923706055,57746092
2022-03-11,29.699298858642578,33.599998474121094,33.962501525878906,33.54999923706055,33.962501525878906,42419380
2022-03-14,29.699298858642578,33.599998474121094,33.837501525878906,33.5,33.75,34346608
2022-03-15,29.091611862182617,32.912498474121094,33.287498474121094,32.849998474121094,33.287498474121094,94122712
2022-03-16,29.213150024414062,33.04999923706055,33.3125,32.775001525878906,33.29999923706055,75954080
2022-03-17,30.141250610351562,34.099998474121094,34.125,33.79999923706055,33.86249923706055,56006192
2022-03-18,30.07495880126953,34.025001525878906,34.150001525878906,33.875,34.150001525878906,50581376
2022-03-21,30.273839950561523,34.25,34.412498474121094,34.20000076293945,34.20000076293945,30873588
2022-03-22,30.229650497436523,34.20000076293945,34.25,34.07500076293945,34.20000076293945,24184288
2022-03-23,30.51691246032715,34.525001525878906,34.587501525878906,34.38750076293945,34.400001525878906,41079752
2022-03-24,30.49481201171875,34.5,34.525001525878906,34.26250076293945,34.375,17108564
2022-03-25,30.539012908935547,34.54999923706055,34.625,34.474998474121094,34.599998474121094,19496792
2022-03-28,30.207548141479492,34.17499923706055,34.25,33.88750076293945,34.25,42024708
2022-03-29,30.24069595336914,34.212501525878906,34.29999923706055,34.150001525878906,34.25,25774216
2022-03-30,30.61635398864746,34.63750076293945,34.67499923706055,34.51250076293945,34.51250076293945,32665068
2022-03-31,30.51691246032715,34.525001525878906,34.662498474121094,34.525001525878906,34.63750076293945,14238552
2022-04-01,30.262792587280273,34.23749923706055,34.23749923706055,34.037498474121094,34.150001525878906,30795024
2022-04-06,30.108102798461914,34.0625,34.087501525878906,33.75,33.8125,46251656
2022-04-07,29.56671714782715,33.45000076293945,33.775001525878906,33.45000076293945,33.775001525878906,58991464
2022-04-08,29.732446670532227,33.63750076293945,33.63750076293945,33.4375,33.525001525878906,35768872
2022-04-11,29.268390655517578,33.11249923706055,33.61249923706055,33.04999923706055,33.537498474121094,66837660
2022-04-12,29.29049301147461,33.13750076293945,33.212501525878906,32.900001525878906,33.037498474121094,56875520
2022-04-13,29.84293556213379,33.76250076293945,33.79999923706055,33.29999923706055,33.349998474121094,28186852
2022-04-14,29.732446670532227,33.63750076293945,33.9375,33.63750076293945,33.9375,19791976
2022-04-15,29.224199295043945,33.0625,33.26250076293945,33.0,33.212501525878906,82769516
2022-04-18,29.069515228271484,32.88750076293945,33.0625,32.787498474121094,33.0,71848084
2022-04-19,29.168954849243164,33.0,33.23749923706055,32.962501525878906,33.0625,36238036
2022-04-20,29.312583923339844,33.162498474121094,33.17499923706055,32.912498474121094,33.04999923706055,27048540
2022-04-21,29.334688186645508,33.1875,33.400001525878906,33.162498474121094,33.3125,15936376
2022-04-22,29.08056640625,32.900001525878906,32.9375,32.712501525878906,32.849998474121094,44801348
2022-04-25,28.561267852783203,32.3125,32.51250076293945,32.162498474121094,32.5,128851880
2022-04-26,28.561267852783203,32.3125,32.45000076293945,32.212501525878906,32.4375,37409408
