Ticker,T_action,Threshold,HitDate,HitLag,State,Bias3DownSeen,MTM3DownSeen,DMDownSeen,Post1D,Post3D,Post5D,Final10D_from_Taction
2454,2023-03-06,-3,2023-03-10,4,MOMENTUM_DETERIORATION,True,True,False,1.0582010582010692,0.2645502645502562,2.2486772486772555,-1.7857142857142905
2454,2023-03-06,-5,2023-03-13,5,DM_STATE_CHANGE,True,True,True,-0.39267015706806463,-1.0471204188481686,0.7853403141361293,-1.7857142857142905
2454,2023-05-23,-2,2023-05-24,1,INTACT,False,False,False,-0.42194092827003704,3.797468354430378,6.7510548523206815,5.72625698324023
2454,2023-09-05,-2,2023-09-08,3,MOMENTUM_DETERIORATION,True,True,False,0.7052186177715081,3.244005641748937,7.616361071932309,7.660167130919215
2454,2024-02-15,-2,2024-02-19,2,EARLY_WARNING,True,False,False,1.9730010384215957,5.399792315680174,15.784008307372787,13.683127572016463
2454,2024-02-15,-2,2024-02-19,2,EARLY_WARNING,True,False,False,1.9730010384215957,5.399792315680174,15.784008307372787,13.683127572016463
2454,2025-09-09,-2,2025-09-12,3,MOMENTUM_DETERIORATION,True,True,False,0.0,1.683501683501687,-3.0303030303030276,-8.94039735099338
2454,2025-09-09,-3,2025-09-19,8,MOMENTUM_DETERIORATION,True,True,False,-2.430555555555558,-7.638888888888884,-9.027777777777779,-8.94039735099338
2454,2025-09-09,-5,2025-09-22,9,DM_STATE_CHANGE,True,True,True,-2.135231316725983,-4.270462633451954,-6.4056939501779375,-8.94039735099338
2454,2025-09-09,-2,2025-09-12,3,MOMENTUM_DETERIORATION,True,True,False,0.0,1.683501683501687,-3.0303030303030276,-8.94039735099338
2454,2025-09-09,-3,2025-09-19,8,MOMENTUM_DETERIORATION,True,True,False,-2.430555555555558,-7.638888888888884,-9.027777777777779,-8.94039735099338
2454,2025-09-09,-5,2025-09-22,9,DM_STATE_CHANGE,True,True,True,-2.135231316725983,-4.270462633451954,-6.4056939501779375,-8.94039735099338
2454,2025-09-16,-2,2025-09-18,2,EARLY_WARNING,True,False,False,-4.635761589403975,-8.94039735099338,-10.927152317880795,-16.28664495114006
2454,2025-09-16,-3,2025-09-19,3,MOMENTUM_DETERIORATION,True,True,False,-2.430555555555558,-7.638888888888884,-9.027777777777779,-16.28664495114006
2454,2025-09-16,-5,2025-09-19,3,MOMENTUM_DETERIORATION,True,True,False,-2.430555555555558,-7.638888888888884,-9.027777777777779,-16.28664495114006
2454,2026-01-05,-2,2026-01-06,1,EARLY_WARNING,True,False,False,0.33670033670034627,-4.377104377104379,0.0,-2.622950819672132
2454,2026-01-05,-3,2026-01-07,2,EARLY_WARNING,True,False,False,-3.0201342281879207,-3.0201342281879207,0.6711409395973256,-2.622950819672132
2454,2026-01-05,-5,2026-01-08,3,MOMENTUM_DETERIORATION,True,True,False,-1.730103806228378,2.768166089965396,3.114186851211076,-2.622950819672132
2454,2026-01-05,-2,2026-01-06,1,EARLY_WARNING,True,False,False,0.33670033670034627,-4.377104377104379,0.0,-2.622950819672132
2454,2026-01-05,-3,2026-01-07,2,EARLY_WARNING,True,False,False,-3.0201342281879207,-3.0201342281879207,0.6711409395973256,-2.622950819672132
2454,2026-01-05,-5,2026-01-08,3,MOMENTUM_DETERIORATION,True,True,False,-1.730103806228378,2.768166089965396,3.114186851211076,-2.622950819672132
0050,2022-06-08,-2,2022-06-13,3,MOMENTUM_DETERIORATION,True,True,False,-0.16188148336420127,-0.8498608060073853,-3.0756802573010944,-7.220499092706268
0050,2022-06-08,-3,2022-06-13,3,MOMENTUM_DETERIORATION,True,True,False,-0.16188148336420127,-0.8498608060073853,-3.0756802573010944,-7.220499092706268
0050,2022-06-08,-5,2022-06-14,4,DM_STATE_CHANGE,True,True,True,-0.486419522937398,-2.0267531665389527,-0.9323076936398889,-7.220499092706268
0050,2024-09-25,-2,2024-09-30,3,MOMENTUM_DETERIORATION,True,True,False,-0.19026412097470358,2.2832275172170347,2.745312930436583,2.423437044877663
0050,2024-09-25,-2,2024-09-30,3,MOMENTUM_DETERIORATION,True,True,False,-0.19026412097470358,2.2832275172170347,2.745312930436583,2.423437044877663
0050,2025-01-07,-2,2025-01-09,2,MOMENTUM_DETERIORATION,True,True,False,-0.025120849530868572,-1.733231296331661,-0.5023863273892926,-2.78864829669655
0050,2025-01-07,-3,2025-01-10,3,MOMENTUM_DETERIORATION,True,True,False,-2.3115608560380196,-2.462308490695664,-1.3567823860513473,-2.78864829669655
0050,2025-01-07,-5,2025-01-13,4,DM_STATE_CHANGE,True,True,True,0.6172902493352339,1.877576784913404,2.006177611996307,-2.78864829669655
0050,2025-12-08,-2,2025-12-15,5,MOMENTUM_DETERIORATION,True,True,False,-0.8757949741119986,-1.4331173919035933,0.9554176689611671,-0.47095641046692727
0050,2025-12-08,-3,2025-12-16,6,MOMENTUM_DETERIORATION,True,True,False,-0.5622465447728375,0.40160642570281624,2.3293184946818535,-0.47095641046692727
0050,2026-02-11,-2,2026-03-04,7,MOMENTUM_DETERIORATION,True,True,False,2.3809564657252924,-2.645502698898372,3.439151490209502,-4.663210643045323
0050,2026-02-11,-3,2026-03-09,10,DM_STATE_CHANGE,True,True,True,2.1739110153428554,4.076087041027376,2.7173913606849176,-4.663210643045323
0050,2026-02-11,-5,2026-03-09,10,DM_STATE_CHANGE,True,True,True,2.1739110153428554,4.076087041027376,2.7173913606849176,-4.663210643045323
0050,2026-02-24,-2,2026-03-04,5,MOMENTUM_DETERIORATION,True,True,False,2.3809564657252924,-2.645502698898372,3.439151490209502,-1.5113407488356323
0050,2026-02-24,-3,2026-03-04,5,MOMENTUM_DETERIORATION,True,True,False,2.3809564657252924,-2.645502698898372,3.439151490209502,-1.5113407488356323
0050,2026-02-24,-5,2026-03-09,8,DM_STATE_CHANGE,True,True,True,2.1739110153428554,4.076087041027376,2.7173913606849176,-1.5113407488356323
2603,2022-04-21,-2,2022-04-25,2,MOMENTUM_DETERIORATION,True,True,False,-0.35842293906810374,-1.0752688172043001,5.017921146953408,5.841924398625431
2603,2022-04-21,-3,2022-04-25,2,MOMENTUM_DETERIORATION,True,True,False,-0.35842293906810374,-1.0752688172043001,5.017921146953408,5.841924398625431
2603,2022-04-21,-5,2022-04-27,4,MOMENTUM_DETERIORATION,True,True,False,-1.4285714285714235,4.642857142857149,8.92857142857142,5.841924398625431
2603,2022-05-04,-2,2022-05-09,3,MOMENTUM_DETERIORATION,True,True,False,1.3605442176870763,-5.442176870748295,-6.4625850340136015,-9.24092409240924
2603,2022-05-04,-3,2022-05-10,4,MOMENTUM_DETERIORATION,True,True,False,-3.0201342281879207,-3.691275167785235,-9.060402684563762,-9.24092409240924
2603,2022-05-04,-5,2022-05-10,4,MOMENTUM_DETERIORATION,True,True,False,-3.0201342281879207,-3.691275167785235,-9.060402684563762,-9.24092409240924
2603,2022-05-04,-2,2022-05-09,3,MOMENTUM_DETERIORATION,True,True,False,1.3605442176870763,-5.442176870748295,-6.4625850340136015,-9.24092409240924
2603,2022-05-04,-3,2022-05-10,4,MOMENTUM_DETERIORATION,True,True,False,-3.0201342281879207,-3.691275167785235,-9.060402684563762,-9.24092409240924
2603,2022-05-04,-5,2022-05-10,4,MOMENTUM_DETERIORATION,True,True,False,-3.0201342281879207,-3.691275167785235,-9.060402684563762,-9.24092409240924
2603,2022-11-14,-2,2022-11-15,1,INTACT,False,False,False,-0.3225806451612856,-2.9032258064516148,-2.9032258064516148,1.2861736334405238
2603,2022-11-14,-3,2022-11-18,4,MOMENTUM_DETERIORATION,True,True,False,-1.9933554817275767,1.9933554817275656,6.644518272425248,1.2861736334405238
2603,2022-11-14,-5,2022-11-21,5,MOMENTUM_DETERIORATION,True,True,False,2.033898305084736,9.152542372881346,6.779661016949157,1.2861736334405238
2603,2022-11-14,-2,2022-11-15,1,INTACT,False,False,False,-0.3225806451612856,-2.9032258064516148,-2.9032258064516148,1.2861736334405238
2603,2022-11-14,-3,2022-11-18,4,MOMENTUM_DETERIORATION,True,True,False,-1.9933554817275767,1.9933554817275656,6.644518272425248,1.2861736334405238
2603,2022-11-14,-5,2022-11-21,5,MOMENTUM_DETERIORATION,True,True,False,2.033898305084736,9.152542372881346,6.779661016949157,1.2861736334405238
2603,2022-12-22,-2,2022-12-23,1,EARLY_WARNING,True,False,False,-2.985074626865669,-5.074626865671639,-2.68656716417911,-7.288629737609331
2603,2022-12-22,-3,2022-12-23,1,EARLY_WARNING,True,False,False,-2.985074626865669,-5.074626865671639,-2.68656716417911,-7.288629737609331
2603,2022-12-22,-5,2022-12-26,2,MOMENTUM_DETERIORATION,True,True,False,0.0,-1.538461538461533,-1.538461538461533,-7.288629737609331
2603,2023-06-14,-2,2023-06-21,5,MOMENTUM_DETERIORATION,True,True,False,1.2658227848101333,-0.31645569620253333,-40.82278481012658,-42.10526315789473
2603,2023-06-14,-3,2023-06-28,8,MOMENTUM_DETERIORATION,True,True,False,-1.5873015873015928,-34.92063492063492,-32.06349206349206,-42.10526315789473
2603,2023-06-14,-5,2023-06-29,9,DM_STATE_CHANGE,True,True,True,-39.677419354838705,-31.93548387096774,-31.290322580645157,-42.10526315789473
2603,2023-06-14,-2,2023-06-21,5,MOMENTUM_DETERIORATION,True,True,False,1.2658227848101333,-0.31645569620253333,-40.82278481012658,-42.10526315789473
2603,2023-06-14,-3,2023-06-28,8,MOMENTUM_DETERIORATION,True,True,False,-1.5873015873015928,-34.92063492063492,-32.06349206349206,-42.10526315789473
2603,2023-06-14,-5,2023-06-29,9,DM_STATE_CHANGE,True,True,True,-39.677419354838705,-31.93548387096774,-31.290322580645157,-42.10526315789473
2603,2023-09-15,-2,2023-09-18,1,INTACT,False,False,False,-0.8547008547008517,-1.2820512820512775,-0.8547008547008517,-4.2194092827004255
2603,2023-09-15,-3,2023-09-19,2,EARLY_WARNING,True,False,False,1.2931034482758674,-1.2931034482758674,-0.4310344827586188,-4.2194092827004255
2603,2023-09-15,-5,2023-10-02,10,MOMENTUM_DETERIORATION,True,True,False,-2.643171806167399,-1.3215859030836996,-8.81057268722467,-4.2194092827004255
2603,2023-12-04,-2,2023-12-05,1,INTACT,False,False,False,-0.42553191489361764,0.8510638297872353,9.787234042553195,19.409282700421947
2603,2024-02-29,-2,2024-03-04,2,INTACT,False,False,False,0.8720930232558155,3.197674418604657,4.651162790697683,10.876132930513593
2603,2024-02-29,-2,2024-03-04,2,INTACT,False,False,False,0.8720930232558155,3.197674418604657,4.651162790697683,10.876132930513593
2603,2024-04-26,-2,2024-05-02,3,MOMENTUM_DETERIORATION,True,True,False,-0.8264462809917328,-1.9283746556473802,-2.203856749311295,9.89304812834224
2603,2024-04-26,-3,2024-05-02,3,MOMENTUM_DETERIORATION,True,True,False,-0.8264462809917328,-1.9283746556473802,-2.203856749311295,9.89304812834224
2603,2024-04-26,-5,2024-05-08,7,DM_STATE_CHANGE,True,True,True,2.898550724637672,19.130434782608695,17.971014492753625,9.89304812834224
2603,2024-08-16,-2,2024-08-28,8,MOMENTUM_DETERIORATION,True,True,False,0.8196721311475308,-0.5464480874316946,-2.4590163934426257,1.0752688172043001
2603,2024-08-16,-2,2024-08-28,8,MOMENTUM_DETERIORATION,True,True,False,0.8196721311475308,-0.5464480874316946,-2.4590163934426257,1.0752688172043001
2603,2024-09-20,-2,2024-10-04,8,MOMENTUM_DETERIORATION,True,True,False,1.0752688172043001,-1.3440860215053752,0.5376344086021501,0.0
2603,2024-09-20,-3,2024-10-07,9,DM_STATE_CHANGE,True,True,True,0.5319148936170137,-1.0638297872340385,-0.26595744680850686,0.0
2603,2024-09-24,-2,2024-09-30,4,MOMENTUM_DETERIORATION,True,True,False,1.7412935323383172,-6.467661691542292,-8.70646766169154,-8.823529411764708
2603,2024-09-24,-3,2024-10-04,6,MOMENTUM_DETERIORATION,True,True,False,1.0752688172043001,-1.3440860215053752,0.5376344086021501,-8.823529411764708
2603,2024-09-24,-5,2024-10-04,6,MOMENTUM_DETERIORATION,True,True,False,1.0752688172043001,-1.3440860215053752,0.5376344086021501,-8.823529411764708
2603,2024-09-25,-2,2024-09-26,1,EARLY_WARNING,True,False,False,2.9126213592232997,-0.7281553398058249,-8.737864077669899,-10.739856801909308
2603,2024-09-25,-3,2024-09-30,3,MOMENTUM_DETERIORATION,True,True,False,1.7412935323383172,-6.467661691542292,-8.70646766169154,-10.739856801909308
2603,2024-09-25,-5,2024-09-30,3,MOMENTUM_DETERIORATION,True,True,False,1.7412935323383172,-6.467661691542292,-8.70646766169154,-10.739856801909308
2603,2026-05-05,-2,2026-05-15,8,DM_STATE_CHANGE,True,True,True,-1.4962593516209433,5.985037406483795,9.22693266832917,-5.288461538461542
2603,2026-05-05,-3,2026-05-15,8,DM_STATE_CHANGE,True,True,True,-1.4962593516209433,5.985037406483795,9.22693266832917,-5.288461538461542
2603,2026-05-05,-5,2026-05-18,9,DM_STATE_CHANGE,True,True,True,-0.25316455696202667,7.341772151898729,8.354430379746836,-5.288461538461542
2603,2026-05-06,-2,2026-05-14,6,MOMENTUM_DETERIORATION,True,True,False,-5.200945626477537,-6.85579196217494,0.23640661938533203,0.2358490566037652
2603,2026-05-06,-3,2026-05-15,7,DM_STATE_CHANGE,True,True,True,-1.4962593516209433,5.985037406483795,9.22693266832917,0.2358490566037652
2603,2026-05-06,-5,2026-05-15,7,DM_STATE_CHANGE,True,True,True,-1.4962593516209433,5.985037406483795,9.22693266832917,0.2358490566037652
2382,2023-10-06,-2,2023-10-11,1,MOMENTUM_DETERIORATION,True,True,False,0.0,-6.932773109243695,-11.974789915966388,-17.878192534381142
2382,2023-10-06,-3,2023-10-11,1,MOMENTUM_DETERIORATION,True,True,False,0.0,-6.932773109243695,-11.974789915966388,-17.878192534381142
2382,2023-10-06,-5,2023-10-11,1,MOMENTUM_DETERIORATION,True,True,False,0.0,-6.932773109243695,-11.974789915966388,-17.878192534381142
2382,2023-11-20,-2,2023-11-23,3,MOMENTUM_DETERIORATION,True,True,False,0.0,-3.1941031941031928,-0.24570024570024218,-6.839622641509435
2382,2023-11-20,-3,2023-11-23,3,MOMENTUM_DETERIORATION,True,True,False,0.0,-3.1941031941031928,-0.24570024570024218,-6.839622641509435
2382,2023-11-20,-5,2023-11-24,4,MOMENTUM_DETERIORATION,True,True,False,-3.439803439803435,-1.2285012285012331,-1.7199017199017175,-6.839622641509435
2382,2023-11-21,-2,2023-11-22,1,EARLY_WARNING,True,False,False,-2.3980815347721784,-5.755395683453235,-3.597122302158273,-10.344827586206895
2382,2023-11-21,-3,2023-11-22,1,EARLY_WARNING,True,False,False,-2.3980815347721784,-5.755395683453235,-3.597122302158273,-10.344827586206895
2382,2023-11-21,-5,2023-11-23,2,MOMENTUM_DETERIORATION,True,True,False,0.0,-3.1941031941031928,-0.24570024570024218,-10.344827586206895
2382,2023-12-21,-2,2024-01-03,8,MOMENTUM_DETERIORATION,True,True,False,2.336448598130847,0.0,1.869158878504673,0.0
2382,2023-12-21,-3,2024-01-03,8,MOMENTUM_DETERIORATION,True,True,False,2.336448598130847,0.0,1.869158878504673,0.0
2382,2023-12-28,-2,2024-01-03,3,MOMENTUM_DETERIORATION,True,True,False,2.336448598130847,0.0,1.869158878504673,6.451612903225801
2382,2023-12-28,-3,2024-01-03,3,MOMENTUM_DETERIORATION,True,True,False,2.336448598130847,0.0,1.869158878504673,6.451612903225801
2382,2023-12-28,-2,2024-01-03,3,MOMENTUM_DETERIORATION,True,True,False,2.336448598130847,0.0,1.869158878504673,6.451612903225801
2382,2023-12-28,-3,2024-01-03,3,MOMENTUM_DETERIORATION,True,True,False,2.336448598130847,0.0,1.869158878504673,6.451612903225801
2382,2023-12-29,-2,2024-01-02,1,MOMENTUM_DETERIORATION,True,True,False,0.0,0.7009345794392496,0.9345794392523255,0.8908685968819663
2382,2023-12-29,-3,2024-01-02,1,MOMENTUM_DETERIORATION,True,True,False,0.0,0.7009345794392496,0.9345794392523255,0.8908685968819663
2382,2023-12-29,-5,2024-01-03,2,MOMENTUM_DETERIORATION,True,True,False,2.336448598130847,0.0,1.869158878504673,0.8908685968819663
2382,2023-12-29,-2,2024-01-02,1,MOMENTUM_DETERIORATION,True,True,False,0.0,0.7009345794392496,0.9345794392523255,0.8908685968819663
2382,2023-12-29,-3,2024-01-02,1,MOMENTUM_DETERIORATION,True,True,False,0.0,0.7009345794392496,0.9345794392523255,0.8908685968819663
2382,2023-12-29,-5,2024-01-03,2,MOMENTUM_DETERIORATION,True,True,False,2.336448598130847,0.0,1.869158878504673,0.8908685968819663
2382,2024-03-22,-2,2024-03-26,2,MOMENTUM_DETERIORATION,True,True,False,1.3779527559055094,12.795275590551181,17.322834645669282,11.456310679611658
2382,2024-06-19,-2,2024-06-24,3,MOMENTUM_DETERIORATION,True,True,False,0.328947368421062,0.328947368421062,1.4802631578947345,-2.5316455696202556
2382,2024-06-19,-3,2024-06-24,3,MOMENTUM_DETERIORATION,True,True,False,0.328947368421062,0.328947368421062,1.4802631578947345,-2.5316455696202556
2382,2024-06-19,-5,2024-06-25,4,MOMENTUM_DETERIORATION,True,True,False,1.4754098360655776,2.2950819672131084,0.4918032786885185,-2.5316455696202556
2382,2024-06-19,-2,2024-06-24,3,MOMENTUM_DETERIORATION,True,True,False,0.328947368421062,0.328947368421062,1.4802631578947345,-2.5316455696202556
2382,2024-06-19,-3,2024-06-24,3,MOMENTUM_DETERIORATION,True,True,False,0.328947368421062,0.328947368421062,1.4802631578947345,-2.5316455696202556
2382,2024-06-19,-5,2024-06-25,4,MOMENTUM_DETERIORATION,True,True,False,1.4754098360655776,2.2950819672131084,0.4918032786885185,-2.5316455696202556
2382,2024-06-19,-2,2024-06-24,3,MOMENTUM_DETERIORATION,True,True,False,0.328947368421062,0.328947368421062,1.4802631578947345,-2.5316455696202556
2382,2024-06-19,-3,2024-06-24,3,MOMENTUM_DETERIORATION,True,True,False,0.328947368421062,0.328947368421062,1.4802631578947345,-2.5316455696202556
2382,2024-06-19,-5,2024-06-25,4,MOMENTUM_DETERIORATION,True,True,False,1.4754098360655776,2.2950819672131084,0.4918032786885185,-2.5316455696202556
