Ticker,T_action,Winner,FWD10,B10Date,B20Date,B10toB20Lag,B10CloseDist,B20CloseDist,ExtraCloseDamage10to20,B10LowDist,B20LowDist,ExtraLowDamage10to20,MAE10,DamageAlreadyRealizedPct,LowAlreadySeenByB20,PostB20_1D,PostB20_3D,PostB20_5D,Bounce1D,Bounce3D,Bounce5D
0050,2026-02-11,False,-4.663210643045323,2026-03-04,2026-03-09,3,-2.0725369655050563,-4.663210643045323,-2.590673677540267,-2.2020686728549066,-7.189113525592761,-4.987044852737855,-7.189113525592761,100.0,True,2.1739110153428554,4.076087041027376,2.7173913606849176,True,True,True
0050,2026-02-24,False,-1.5113407488356323,2026-03-04,2026-03-09,3,-4.78589795809925,-7.304789597349581,-2.518891639250331,-4.911840618299957,-9.760705102095034,-4.848864483795078,-9.760705102095034,100.0,True,2.1739110153428554,4.076087041027376,2.7173913606849176,True,True,True
2603,2022-04-21,True,5.841924398625431,2022-04-25,2022-04-28,3,-4.123711340206182,-5.154639175257736,-1.0309278350515543,-4.467353951890029,-5.154639175257736,-0.6872852233677067,-8.591065292096223,60.00000000000002,True,5.072463768115942,9.782608695652172,11.594202898550732,True,True,True
2603,2022-05-04,False,-9.24092409240924,2022-05-11,2022-05-12,1,-4.62046204620462,-8.25082508250825,-3.6303630363036294,-4.62046204620462,-8.25082508250825,-3.6303630363036294,-10.89108910891089,75.75757575757575,False,3.237410071942448,-2.517985611510787,-2.1582733812949617,True,False,False
2603,2022-12-22,False,-7.288629737609331,2022-12-28,2023-01-04,4,-7.288629737609331,-9.037900874635573,-1.7492711370262422,-7.288629737609331,-9.037900874635573,-1.7492711370262422,-9.037900874635573,100.0,True,0.3205128205128194,-0.6410256410256387,0.3205128205128194,True,False,True
2603,2023-06-14,False,-42.10526315789473,2023-06-21,2023-06-29,4,-2.1671826625387025,-4.024767801857587,-1.8575851393188847,-2.1671826625387025,-5.263157894736848,-3.0959752321981453,-44.582043343653254,11.805555555555568,False,-39.677419354838705,-31.93548387096774,-31.290322580645157,False,False,False
2603,2024-04-26,True,9.89304812834224,2024-05-03,2024-05-08,3,-3.7433155080213942,-7.754010695187164,-4.010695187165769,-4.545454545454541,-8.021390374331549,-3.4759358288770077,-8.021390374331549,100.0,True,2.898550724637672,19.130434782608695,17.971014492753625,True,True,True
2603,2024-09-18,False,-0.5347593582887722,2024-10-04,2024-10-04,0,-0.5347593582887722,-0.5347593582887722,0.0,-1.0695187165775444,-1.0695187165775444,0.0,-1.0695187165775444,100.0,True,1.0752688172043001,-1.3440860215053752,0.5376344086021501,True,False,True
2603,2024-09-20,False,0.0,2024-10-04,2024-10-04,0,-1.5873015873015928,-1.5873015873015928,0.0,-2.1164021164021163,-2.1164021164021163,0.0,-3.1746031746031744,66.66666666666666,False,1.0752688172043001,-1.3440860215053752,0.5376344086021501,True,False,True
2603,2024-09-24,False,-8.823529411764708,2024-10-04,2024-10-04,0,-8.823529411764708,-8.823529411764708,0.0,-9.313725490196079,-9.313725490196079,0.0,-10.29411764705882,90.47619047619051,False,1.0752688172043001,-1.3440860215053752,0.5376344086021501,True,False,True
2603,2024-09-25,False,-10.739856801909308,2024-10-04,2024-10-04,0,-11.217183770883054,-11.217183770883054,0.0,-11.694510739856801,-11.694510739856801,0.0,-12.649164677804292,92.45283018867927,False,1.0752688172043001,-1.3440860215053752,0.5376344086021501,True,False,True
2603,2026-05-05,False,-5.288461538461542,2026-05-15,2026-05-15,0,-3.605769230769229,-3.605769230769229,0.0,-3.605769230769229,-3.605769230769229,0.0,-6.009615384615385,59.999999999999964,False,-1.4962593516209433,5.985037406483795,9.22693266832917,False,True,True
2603,2026-05-06,True,0.2358490566037652,2026-05-15,2026-05-15,0,-5.424528301886788,-5.424528301886788,0.0,-5.424528301886788,-5.424528301886788,0.0,-7.783018867924529,69.69696969696963,False,-1.4962593516209433,5.985037406483795,9.22693266832917,False,True,True
2382,2023-01-04,True,5.825249190739212,2023-01-05,2023-01-05,0,-1.2482684395644483,-1.2482684395644483,0.0,-1.386962581363893,-1.386962581363893,0.0,-1.386962581363893,100.0,True,0.842705237686725,3.9325887243973234,3.230341503286538,True,True,True
2382,2023-10-06,False,-17.878192534381142,2023-10-11,2023-10-13,2,-6.483300589390961,-11.198428290766206,-4.715127701375245,-6.483300589390961,-12.770137524557956,-6.2868369351669955,-21.807465618860512,58.55855855855855,False,-1.9911504424778736,-7.300884955752207,-9.513274336283184,False,False,False
2382,2023-11-20,False,-6.839622641509435,2023-11-22,2023-11-23,1,-1.650943396226412,-4.009433962264152,-2.3584905660377404,-1.8867924528301883,-4.245283018867929,-2.358490566037741,-8.9622641509434,47.36842105263162,False,0.0,-3.1941031941031928,-0.24570024570024218,False,False,False
2382,2023-11-21,False,-10.344827586206897,2023-11-22,2023-11-23,1,-4.137931034482756,-6.436781609195408,-2.2988505747126515,-4.367816091954024,-6.666666666666665,-2.298850574712641,-11.494252873563216,57.99999999999999,False,0.0,-3.1941031941031928,-0.24570024570024218,False,False,False
2382,2026-02-10,True,1.403508771929829,2026-03-04,2026-03-04,0,-1.403508771929829,-1.403508771929829,0.0,-1.403508771929829,-1.403508771929829,0.0,-1.403508771929829,100.0,True,3.0249110320284656,0.3558718861210064,2.8469750889679624,True,True,True
2382,2026-02-25,False,-3.025210084033614,2026-03-04,2026-03-04,0,-5.5462184873949605,-5.5462184873949605,0.0,-5.5462184873949605,-5.5462184873949605,0.0,-8.571428571428575,64.70588235294117,False,3.0249110320284656,0.3558718861210064,2.8469750889679624,True,True,True
2382,2026-03-02,False,-3.9867109634551534,2026-03-04,2026-03-04,0,-6.644518272425248,-6.644518272425248,0.0,-6.644518272425248,-6.644518272425248,0.0,-9.634551495016607,68.96551724137933,False,3.0249110320284656,0.3558718861210064,2.8469750889679624,True,True,True
